CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
12308,1085,5,14662.54,4,4,4,Champion
22662,1086,1,5.51,4,1,1,Potential
15298,1086,1,8.04,4,1,1,Potential
27933,1086,1,14.3,4,1,1,Potential
25140,1086,1,23.75,4,1,1,Potential
17874,1086,1,38.65,4,1,1,Potential
11569,1086,1,38.66,4,1,1,Potential
26186,1086,1,43.07,4,1,1,Potential
13500,1086,1,44.18,4,1,1,Potential
26456,1086,1,44.18,4,1,1,Potential
22852,1086,1,44.19,4,1,1,Potential
21503,1086,1,55.22,4,1,1,Potential
12403,1086,1,74.33,4,2,2,Loyal
18843,1086,1,77.34,4,2,2,Loyal
25167,1086,1,79.1,4,2,2,Loyal
12434,1086,1,82.85,4,2,2,Loyal
15479,1086,1,94.97,4,2,2,Loyal
26427,1086,1,137.0,4,2,2,Loyal
23480,1086,1,596.69,4,2,2,Loyal
23499,1086,1,596.69,4,2,2,Loyal
23838,1086,1,596.69,4,2,2,Loyal
23508,1086,1,620.44,4,2,3,Loyal
29314,1086,1,623.75,4,2,3,Loyal
25303,1086,1,635.35,4,2,3,Loyal
17656,1086,1,639.2,4,2,3,Loyal
23836,1086,1,662.41,4,2,3,Loyal
28428,1086,1,666.86,4,2,3,Loyal
23855,1086,1,690.03,4,2,3,Loyal
27784,1086,1,830.23,4,2,3,Loyal
27773,1086,1,858.96,4,2,3,Loyal
15323,1086,1,888.94,4,2,3,Loyal
18679,1086,1,1879.59,4,3,3,Champion
17135,1086,1,2629.31,4,3,3,Champion
29366,1086,1,2673.06,4,3,3,Champion
17757,1086,2,88.37,4,3,2,Loyal
19026,1086,2,125.13,4,3,2,Loyal
12175,1086,2,171.27,4,3,2,Loyal
14934,1086,2,197.19,4,3,2,Loyal
15409,1086,2,1732.04,4,3,3,Champion
26160,1086,2,2142.01,4,3,3,Champion
26754,1086,2,2142.01,4,3,3,Champion
26440,1086,2,2163.0,4,3,3,Champion
26422,1086,2,2188.96,4,3,3,Champion
19188,1086,2,3019.63,4,3,3,Champion
19945,1086,2,3467.46,4,4,4,Champion
26252,1086,2,3646.74,4,4,4,Champion
22031,1086,2,4305.67,4,4,4,Champion
21996,1086,2,4360.91,4,4,4,Champion
27572,1086,2,4961.98,4,4,4,Champion
13161,1086,2,4998.5,4,4,4,Champion
13384,1086,2,5053.74,4,4,4,Champion
16548,1086,2,5110.53,4,4,4,Champion
26093,1086,2,5146.88,4,4,4,Champion
21974,1086,2,5442.31,4,4,4,Champion
27621,1086,2,6598.32,4,4,4,Champion
28030,1086,2,6598.32,4,4,4,Champion
27646,1086,2,6627.05,4,4,4,Champion
18335,1086,2,6669.34,4,4,4,Champion
15162,1086,3,171.23,4,4,2,Champion
15974,1086,3,230.29,4,4,2,Champion
13627,1086,3,236.75,4,4,2,Champion
13002,1086,3,325.91,4,4,2,Champion
13160,1086,3,7557.6,4,4,4,Champion
12123,1086,4,6450.81,4,4,4,Champion
12291,1086,4,8915.03,4,4,4,Champion
12301,1086,5,14691.4,4,4,4,Champion
26901,1087,1,4.41,4,1,1,Potential
24566,1087,1,5.51,4,1,1,Potential
12536,1087,1,9.93,4,1,1,Potential
25248,1087,1,44.18,4,1,1,Potential
17817,1087,1,54.68,4,1,1,Potential
18451,1087,1,83.39,4,2,2,Loyal
13465,1087,1,83.95,4,2,2,Loyal
21464,1087,1,85.05,4,2,2,Loyal
16117,1087,1,95.53,4,2,2,Loyal
20056,1087,1,159.62,4,2,2,Loyal
20076,1087,1,612.14,4,2,3,Loyal
20091,1087,1,622.07,4,2,3,Loyal
19995,1087,1,683.97,4,2,3,Loyal
20078,1087,1,695.01,4,2,3,Loyal
18954,1087,1,987.28,4,2,3,Loyal
21660,1087,1,1253.59,4,2,3,Loyal
21596,1087,1,1276.81,4,2,3,Loyal
21746,1087,1,1297.8,4,2,3,Loyal
17524,1087,1,2560.25,4,3,3,Champion
13398,1087,1,2566.12,4,3,3,Champion
17264,1087,1,2570.19,4,3,3,Champion
18788,1087,1,2598.92,4,3,3,Champion
17005,1087,1,2625.98,4,3,3,Champion
25320,1087,1,2673.06,4,3,3,Champion
29367,1087,1,2673.06,4,3,3,Champion
25319,1087,1,2674.48,4,3,3,Champion
15021,1087,2,43.07,4,3,1,Loyal
16179,1087,2,79.74,4,3,2,Loyal
17327,1087,2,110.43,4,3,2,Loyal
14552,1087,2,114.89,4,3,2,Loyal
17619,1087,2,181.13,4,3,2,Loyal
11713,1087,2,212.1,4,3,2,Loyal
25709,1087,2,1445.4,4,3,3,Champion
26761,1087,2,2142.01,4,3,3,Champion
19174,1087,2,2744.8,4,3,3,Champion
14798,1087,2,3316.15,4,3,4,Champion
11084,1087,2,3401.86,4,4,4,Champion
20548,1087,2,3460.8,4,4,4,Champion
16483,1087,2,4550.68,4,4,4,Champion
24468,1087,2,4579.5,4,4,4,Champion
14819,1087,2,4813.06,4,4,4,Champion
12825,1087,2,4883.06,4,4,4,Champion
15789,1087,2,4957.11,4,4,4,Champion
21994,1087,2,5149.19,4,4,4,Champion
13401,1087,2,5302.17,4,4,4,Champion
19855,1087,2,6309.51,4,4,4,Champion
28038,1087,2,6613.77,4,4,4,Champion
14313,1087,3,245.8,4,4,2,Champion
13107,1087,3,6244.24,4,4,4,Champion
17986,1087,3,6398.9,4,4,4,Champion
11090,1087,3,7408.01,4,4,4,Champion
13139,1087,3,7574.17,4,4,4,Champion
18136,1087,3,7629.59,4,4,4,Champion
12321,1087,5,14603.29,4,4,4,Champion
18230,1088,1,5.51,4,1,1,Potential
27931,1088,1,8.04,4,1,1,Potential
22219,1088,1,14.3,4,1,1,Potential
25542,1088,1,15.45,4,1,1,Potential
20488,1088,1,16.55,4,1,1,Potential
29423,1088,1,23.75,4,1,1,Potential
25019,1088,1,26.49,4,1,1,Potential
19376,1088,1,32.58,4,1,1,Potential
29029,1088,1,32.58,4,1,1,Potential
25041,1088,1,36.02,4,1,1,Potential
27626,1088,1,37.55,4,1,1,Potential
23720,1088,1,38.65,4,1,1,Potential
21988,1088,1,38.67,4,1,1,Potential
23975,1088,1,43.07,4,1,1,Potential
16312,1088,1,70.69,4,2,2,Loyal
19430,1088,1,70.69,4,2,2,Loyal
18911,1088,1,71.24,4,2,2,Loyal
20314,1088,1,75.06,4,2,2,Loyal
12415,1088,1,82.85,4,2,2,Loyal
18985,1088,1,104.4,4,2,2,Loyal
23840,1088,1,596.69,4,2,2,Loyal
23493,1088,1,606.62,4,2,2,Loyal
19992,1088,1,648.6,4,2,3,Loyal
23841,1088,1,728.68,4,2,3,Loyal
25511,1088,1,1253.59,4,2,3,Loyal
21644,1088,1,1265.76,4,2,3,Loyal
21428,1088,1,1276.81,4,2,3,Loyal
21785,1088,1,1276.81,4,2,3,Loyal
21723,1088,1,1332.04,4,2,3,Loyal
18638,1088,1,1945.32,4,3,3,Champion
18565,1088,1,1977.34,4,3,3,Champion
17508,1088,1,2569.04,4,3,3,Champion
17553,1088,1,2588.93,4,3,3,Champion
17420,1088,1,2619.09,4,3,3,Champion
17421,1088,1,2626.54,4,3,3,Champion
17006,1088,1,2656.93,4,3,3,Champion
16783,1088,1,2715.35,4,3,3,Champion
16608,1088,2,112.23,4,3,2,Loyal
16325,1088,2,189.25,4,3,2,Loyal
16847,1088,2,209.88,4,3,2,Loyal
25940,1088,2,1411.7,4,3,3,Champion
19283,1088,2,3054.67,4,3,3,Champion
15664,1088,2,3061.43,4,3,3,Champion
16267,1088,2,3356.25,4,3,4,Champion
26121,1088,2,3646.78,4,4,4,Champion
15724,1088,2,4816.77,4,4,4,Champion
16540,1088,2,5189.62,4,4,4,Champion
21958,1088,2,5189.62,4,4,4,Champion
17926,1088,2,5210.85,4,4,4,Champion
21968,1088,2,5218.79,4,4,4,Champion
18332,1088,2,5251.79,4,4,4,Champion
13246,1088,2,5318.71,4,4,4,Champion
21955,1088,2,5415.25,4,4,4,Champion
20034,1088,2,6375.81,4,4,4,Champion
14446,1088,3,162.16,4,4,2,Champion
16479,1088,3,175.15,4,4,2,Champion
15494,1088,3,304.36,4,4,2,Champion
13769,1088,3,5619.51,4,4,4,Champion
13619,1088,3,7522.95,4,4,4,Champion
17218,1088,3,7632.86,4,4,4,Champion
18126,1088,3,7674.87,4,4,4,Champion
17207,1088,3,7712.42,4,4,4,Champion
11912,1088,3,8945.33,4,4,4,Champion
11581,1088,5,262.1,4,4,2,Champion
17452,1089,1,5.51,4,1,1,Potential
21076,1089,1,5.51,4,1,1,Potential
24152,1089,1,5.51,4,1,1,Potential
19468,1089,1,6.94,4,1,1,Potential
15978,1089,1,8.04,4,1,1,Potential
21490,1089,1,8.04,4,1,1,Potential
16651,1089,1,15.45,4,1,1,Potential
18115,1089,1,15.45,4,1,1,Potential
27588,1089,1,16.83,4,1,1,Potential
12968,1089,1,24.29,4,1,1,Potential
28561,1089,1,26.28,4,1,1,Potential
23212,1089,1,33.14,4,1,1,Potential
27397,1089,1,36.94,4,1,1,Potential
22799,1089,1,38.65,4,1,1,Potential
17517,1089,1,44.18,4,1,1,Potential
20783,1089,1,44.18,4,1,1,Potential
21933,1089,1,55.22,4,1,1,Potential
12470,1089,1,55.24,4,1,1,Potential
13317,1089,1,62.95,4,1,2,Potential
15962,1089,1,68.47,4,2,2,Loyal
20531,1089,1,71.79,4,2,2,Loyal
27728,1089,1,74.58,4,2,2,Loyal
27972,1089,1,75.06,4,2,2,Loyal
28075,1089,1,97.7,4,2,2,Loyal
26907,1089,1,119.85,4,2,2,Loyal
17801,1089,1,139.15,4,2,2,Loyal
22699,1089,1,180.1,4,2,2,Loyal
29311,1089,1,667.38,4,2,3,Loyal
16121,1089,1,678.99,4,2,3,Loyal
28568,1089,1,1265.76,4,2,3,Loyal
25446,1089,1,1272.69,4,2,3,Loyal
17861,1089,1,1933.71,4,3,3,Champion
18351,1089,1,2563.59,4,3,3,Champion
17592,1089,1,2580.14,4,3,3,Champion
17417,1089,1,2602.26,4,3,3,Champion
16983,1089,1,2604.79,4,3,3,Champion
17475,1089,1,2619.91,4,3,3,Champion
18734,1089,2,26.82,4,3,1,Loyal
20756,1089,2,38.19,4,3,1,Loyal
16187,1089,2,38.59,4,3,1,Loyal
19807,1089,2,39.19,4,3,1,Loyal
15605,1089,2,44.17,4,3,1,Loyal
16460,1089,2,52.22,4,3,1,Loyal
15123,1089,2,89.79,4,3,2,Loyal
11119,1089,2,94.17,4,3,2,Loyal
17814,1089,2,147.99,4,3,2,Loyal
12652,1089,2,202.15,4,3,2,Loyal
11803,1089,2,254.09,4,3,2,Loyal
12586,1089,2,2913.23,4,3,3,Champion
15213,1089,2,3114.54,4,3,3,Champion
16461,1089,2,3632.49,4,4,4,Champion
15648,1089,2,4207.18,4,4,4,Champion
22907,1089,2,4607.11,4,4,4,Champion
12813,1089,2,4825.56,4,4,4,Champion
14822,1089,2,4859.51,4,4,4,Champion
13362,1089,2,4946.59,4,4,4,Champion
13357,1089,2,5020.93,4,4,4,Champion
12804,1089,2,6572.79,4,4,4,Champion
11921,1089,3,69.88,4,4,2,Champion
13131,1089,3,7444.55,4,4,4,Champion
13114,1089,3,7522.23,4,4,4,Champion
13126,1089,3,7530.66,4,4,4,Champion
13103,1089,3,7561.07,4,4,4,Champion
11609,1089,3,7593.68,4,4,4,Champion
14922,1090,1,5.51,4,1,1,Potential
26077,1090,1,8.04,4,1,1,Potential
16813,1090,1,15.45,4,1,1,Potential
27476,1090,1,28.16,4,1,1,Potential
21529,1090,1,33.14,4,1,1,Potential
18793,1090,1,33.68,4,1,1,Potential
27838,1090,1,33.68,4,1,1,Potential
11486,1090,1,38.66,4,1,1,Potential
23875,1090,1,41.18,4,1,1,Potential
23633,1090,1,43.07,4,1,1,Potential
15743,1090,1,44.18,4,1,1,Potential
28219,1090,1,44.18,4,1,1,Potential
25670,1090,1,54.11,4,1,1,Potential
25543,1090,1,55.22,4,1,1,Potential
28777,1090,1,59.66,4,1,1,Potential
24570,1090,1,65.17,4,1,2,Potential
13780,1090,1,65.74,4,2,2,Loyal
15272,1090,1,71.24,4,2,2,Loyal
18622,1090,1,71.79,4,2,2,Loyal
16795,1090,1,75.06,4,2,2,Loyal
14178,1090,1,95.67,4,2,2,Loyal
23091,1090,1,108.25,4,2,2,Loyal
21777,1090,1,199.98,4,2,2,Loyal
27973,1090,1,596.69,4,2,2,Loyal
23844,1090,1,622.97,4,2,3,Loyal
28726,1090,1,860.38,4,2,3,Loyal
21919,1090,1,1238.14,4,2,3,Loyal
27587,1090,1,1265.76,4,2,3,Loyal
20894,1090,1,1276.81,4,2,3,Loyal
21749,1090,1,1276.81,4,2,3,Loyal
21920,1090,1,1308.83,4,2,3,Loyal
17655,1090,1,1934.83,4,3,3,Champion
26354,1090,1,1934.83,4,3,3,Champion
18792,1090,1,1961.89,4,3,3,Champion
22611,1090,1,1961.89,4,3,3,Champion
17362,1090,1,2552.52,4,3,3,Champion
17612,1090,1,2598.92,4,3,3,Champion
20553,1090,1,2602.25,4,3,3,Champion
17427,1090,1,2621.02,4,3,3,Champion
17536,1090,1,2626.54,4,3,3,Champion
26822,1090,1,2698.44,4,3,3,Champion
16264,1090,2,68.47,4,3,2,Loyal
15034,1090,2,114.31,4,3,2,Loyal
11361,1090,2,127.03,4,3,2,Loyal
13092,1090,2,256.32,4,3,2,Loyal
15337,1090,2,1792.83,4,3,3,Champion
26435,1090,2,2163.0,4,3,3,Champion
19254,1090,2,2985.08,4,3,3,Champion
24378,1090,2,4611.52,4,4,4,Champion
15729,1090,2,4855.04,4,4,4,Champion
15752,1090,2,4871.6,4,4,4,Champion
15751,1090,2,4913.27,4,4,4,Champion
27539,1090,2,4937.31,4,4,4,Champion
28665,1090,2,5362.12,4,4,4,Champion
28066,1090,2,6627.05,4,4,4,Champion
11758,1090,3,64.15,4,4,2,Champion
14582,1090,3,123.53,4,4,2,Champion
20930,1090,3,2611.99,4,4,3,Champion
17766,1090,3,4552.32,4,4,4,Champion
13119,1090,3,7546.54,4,4,4,Champion
14766,1091,1,5.51,4,1,1,Potential
15387,1091,1,5.51,4,1,1,Potential
15177,1091,1,8.04,4,1,1,Potential
15299,1091,1,8.04,4,1,1,Potential
16034,1091,1,8.04,4,1,1,Potential
28613,1091,1,9.93,4,1,1,Potential
25297,1091,1,26.28,4,1,1,Potential
26385,1091,1,26.28,4,1,1,Potential
27682,1091,1,26.28,4,1,1,Potential
21398,1091,1,26.49,4,1,1,Potential
26006,1091,1,27.61,4,1,1,Potential
28745,1091,1,30.69,4,1,1,Potential
23973,1091,1,37.55,4,1,1,Potential
26217,1091,1,43.07,4,1,1,Potential
15327,1091,1,44.18,4,1,1,Potential
16787,1091,1,44.18,4,1,1,Potential
19265,1091,1,46.72,4,1,1,Potential
28894,1091,1,66.28,4,2,2,Loyal
26883,1091,1,76.21,4,2,2,Loyal
23552,1091,1,114.35,4,2,2,Loyal
25309,1091,1,622.07,4,2,3,Loyal
27969,1091,1,662.41,4,2,3,Loyal
25525,1091,1,733.1,4,2,3,Loyal
25572,1091,1,1292.25,4,2,3,Loyal
21643,1091,1,1293.38,4,2,3,Loyal
28091,1091,1,1381.07,4,3,3,Champion
18608,1091,1,1895.04,4,3,3,Champion
18563,1091,1,1934.83,4,3,3,Champion
17453,1091,1,2626.54,4,3,3,Champion
24091,1091,1,2738.57,4,3,3,Champion
25805,1091,1,2763.95,4,3,3,Champion
15720,1091,2,77.59,4,3,2,Loyal
15224,1091,2,79.47,4,3,2,Loyal
11795,1091,2,82.85,4,3,2,Loyal
11367,1091,2,95.32,4,3,2,Loyal
15102,1091,2,107.57,4,3,2,Loyal
17072,1091,2,136.98,4,3,2,Loyal
11971,1091,2,148.58,4,3,2,Loyal
11681,1091,2,152.45,4,3,2,Loyal
12161,1091,2,228.67,4,3,2,Loyal
25941,1091,2,1387.17,4,3,3,Champion
15343,1091,2,1715.49,4,3,3,Champion
26445,1091,2,2142.01,4,3,3,Champion
15651,1091,2,3034.94,4,3,3,Champion
15663,1091,2,3062.55,4,3,3,Champion
14796,1091,2,3393.47,4,4,4,Champion
19930,1091,2,3442.37,4,4,4,Champion
20584,1091,2,3470.0,4,4,4,Champion
20172,1091,2,3481.19,4,4,4,Champion
19912,1091,2,3787.26,4,4,4,Champion
17320,1091,2,4852.87,4,4,4,Champion
13269,1091,2,4980.81,4,4,4,Champion
13226,1091,2,5043.76,4,4,4,Champion
21949,1091,2,5149.19,4,4,4,Champion
16551,1091,2,5561.2,4,4,4,Champion
22889,1091,2,6598.32,4,4,4,Champion
22976,1091,2,6598.32,4,4,4,Champion
19642,1091,3,147.56,4,4,2,Champion
12371,1091,3,236.51,4,4,2,Champion
12682,1091,3,251.9,4,4,2,Champion
13141,1091,3,265.47,4,4,2,Champion
15748,1091,3,328.09,4,4,2,Champion
17651,1091,3,4619.15,4,4,4,Champion
13104,1091,3,7618.36,4,4,4,Champion
17103,1091,3,7663.27,4,4,4,Champion
11918,1091,3,9066.51,4,4,4,Champion
11237,1091,4,11675.85,4,4,4,Champion
24538,1092,1,4.41,4,1,1,Potential
16337,1092,1,8.04,4,1,1,Potential
23190,1092,1,16.55,4,1,1,Potential
20263,1092,1,23.75,4,1,1,Potential
23482,1092,1,33.14,4,1,1,Potential
28814,1092,1,34.55,4,1,1,Potential
23947,1092,1,43.07,4,1,1,Potential
24087,1092,1,43.07,4,1,1,Potential
16642,1092,1,44.18,4,1,1,Potential
14410,1092,1,62.95,4,1,2,Potential
21973,1092,1,62.95,4,1,2,Potential
21249,1092,1,77.32,4,2,2,Loyal
12851,1092,1,79.1,4,2,2,Loyal
24943,1092,1,79.1,4,2,2,Loyal
15049,1092,1,79.53,4,2,2,Loyal
12822,1092,1,83.95,4,2,2,Loyal
22920,1092,1,101.6,4,2,2,Loyal
19635,1092,1,104.4,4,2,2,Loyal
25451,1092,1,635.35,4,2,3,Loyal
28160,1092,1,635.35,4,2,3,Loyal
21788,1092,1,1238.14,4,2,3,Loyal
21793,1092,1,1276.81,4,2,3,Loyal
21685,1092,1,1332.04,4,2,3,Loyal
25649,1092,1,1397.65,4,3,3,Champion
18639,1092,1,1879.59,4,3,3,Champion
22566,1092,1,1879.59,4,3,3,Champion
18616,1092,1,1911.62,4,3,3,Champion
22586,1092,1,1922.1,4,3,3,Champion
18607,1092,1,1934.83,4,3,3,Champion
18802,1092,1,1981.78,4,3,3,Champion
16989,1092,1,2563.59,4,3,3,Champion
18882,1092,1,2566.12,4,3,3,Champion
17401,1092,1,2574.64,4,3,3,Champion
16912,1092,1,2630.42,4,3,3,Champion
15217,1092,2,45.59,4,3,1,Loyal
11313,1092,2,49.25,4,3,1,Loyal
15052,1092,2,49.25,4,3,1,Loyal
16574,1092,2,49.69,4,3,1,Loyal
12836,1092,2,75.65,4,3,2,Loyal
12068,1092,2,103.85,4,3,2,Loyal
12048,1092,2,148.03,4,3,2,Loyal
18968,1092,2,167.33,4,3,2,Loyal
25936,1092,2,1379.13,4,3,3,Champion
25708,1092,2,1384.64,4,3,3,Champion
25705,1092,2,1407.86,4,3,3,Champion
25715,1092,2,1407.86,4,3,3,Champion
19442,1092,2,1770.73,4,3,3,Champion
17966,1092,2,3605.43,4,4,4,Champion
20713,1092,2,3781.23,4,4,4,Champion
24364,1092,2,4381.9,4,4,4,Champion
24381,1092,2,4387.43,4,4,4,Champion
21727,1092,2,4566.13,4,4,4,Champion
12829,1092,2,4868.69,4,4,4,Champion
15723,1092,2,4910.7,4,4,4,Champion
22194,1092,2,5120.46,4,4,4,Champion
21966,1092,2,5149.19,4,4,4,Champion
21950,1092,2,5415.25,4,4,4,Champion
27918,1092,2,6628.46,4,4,4,Champion
27636,1092,2,6642.5,4,4,4,Champion
28068,1092,2,6654.11,4,4,4,Champion
14574,1092,3,196.25,4,4,2,Champion
14843,1092,3,7393.09,4,4,4,Champion
14941,1092,3,7586.45,4,4,4,Champion
15956,1093,1,5.51,4,1,1,Potential
24258,1093,1,5.51,4,1,1,Potential
25247,1093,1,5.51,4,1,1,Potential
28026,1093,1,8.04,4,1,1,Potential
12556,1093,1,9.93,4,1,1,Potential
20523,1093,1,16.55,4,1,1,Potential
21811,1093,1,19.08,4,1,1,Potential
22533,1093,1,32.58,4,1,1,Potential
28056,1093,1,33.68,4,1,1,Potential
21528,1093,1,38.65,4,1,1,Potential
12368,1093,1,38.66,4,1,1,Potential
19333,1093,1,38.93,4,1,1,Potential
15332,1093,1,44.18,4,1,1,Potential
25122,1093,1,44.18,4,1,1,Potential
13282,1093,1,62.95,4,1,2,Potential
16891,1093,1,66.28,4,2,2,Loyal
26073,1093,1,66.28,4,2,2,Loyal
25791,1093,1,66.82,4,2,2,Loyal
17212,1093,1,68.48,4,2,2,Loyal
19176,1093,1,70.69,4,2,2,Loyal
12818,1093,1,79.1,4,2,2,Loyal
14333,1093,1,90.01,4,2,2,Loyal
24408,1093,1,106.16,4,2,2,Loyal
24657,1093,1,110.6,4,2,2,Loyal
22684,1093,1,606.62,4,2,2,Loyal
24873,1093,1,606.62,4,2,2,Loyal
28069,1093,1,612.14,4,2,3,Loyal
16136,1093,1,624.31,4,2,3,Loyal
23587,1093,1,624.84,4,2,3,Loyal
23908,1093,1,635.35,4,2,3,Loyal
23932,1093,1,650.8,4,2,3,Loyal
23833,1093,1,798.66,4,2,3,Loyal
21641,1093,1,1238.14,4,2,3,Loyal
21411,1093,1,1268.29,4,2,3,Loyal
21695,1093,1,1292.25,4,2,3,Loyal
18951,1093,1,2580.14,4,3,3,Champion
17591,1093,1,2582.68,4,3,3,Champion
17594,1093,1,2626.54,4,3,3,Champion
18231,1093,1,2668.56,4,3,3,Champion
12366,1093,2,98.3,4,3,2,Loyal
18195,1093,2,104.39,4,3,2,Loyal
15142,1093,2,153.0,4,3,2,Loyal
14970,1093,2,175.65,4,3,2,Loyal
25711,1093,2,1407.86,4,3,3,Champion
25714,1093,2,1445.4,4,3,3,Champion
15288,1093,2,1739.78,4,3,3,Champion
19290,1093,2,1773.96,4,3,3,Champion
15410,1093,2,1789.99,4,3,3,Champion
15341,1093,2,1792.83,4,3,3,Champion
22030,1093,2,4579.5,4,4,4,Champion
15801,1093,2,4841.42,4,4,4,Champion
14823,1093,2,4853.98,4,4,4,Champion
15800,1093,2,4860.98,4,4,4,Champion
21969,1093,2,5259.22,4,4,4,Champion
19073,1093,2,5260.15,4,4,4,Champion
28062,1093,2,6588.39,4,4,4,Champion
27617,1093,2,6603.83,4,4,4,Champion
11757,1093,3,64.15,4,4,2,Champion
15657,1093,3,5802.73,4,4,4,Champion
18019,1093,3,6305.55,4,4,4,Champion
13122,1093,3,7592.93,4,4,4,Champion
16047,1094,1,5.51,4,1,1,Potential
16722,1094,1,5.51,4,1,1,Potential
28124,1094,1,23.49,4,1,1,Potential
21319,1094,1,26.49,4,1,1,Potential
25354,1094,1,27.61,4,1,1,Potential
29205,1094,1,32.02,4,1,1,Potential
17826,1094,1,33.14,4,1,1,Potential
29263,1094,1,43.07,4,1,1,Potential
23943,1094,1,44.18,4,1,1,Potential
28265,1094,1,44.18,4,1,1,Potential
12872,1094,1,54.11,4,1,1,Potential
14964,1094,1,54.11,4,1,1,Potential
22080,1094,1,62.95,4,1,2,Potential
26716,1094,1,76.21,4,2,2,Loyal
22855,1094,1,78.41,4,2,2,Loyal
27657,1094,1,93.88,4,2,2,Loyal
23686,1094,1,104.38,4,2,2,Loyal
20090,1094,1,606.62,4,2,2,Loyal
23709,1094,1,606.62,4,2,2,Loyal
27984,1094,1,620.44,4,2,3,Loyal
21427,1094,1,1276.81,4,2,3,Loyal
28564,1094,1,1297.8,4,2,3,Loyal
27161,1094,1,1366.64,4,3,3,Champion
18655,1094,1,1918.26,4,3,3,Champion
22616,1094,1,1918.26,4,3,3,Champion
17865,1094,1,1977.92,4,3,3,Champion
13852,1094,1,2535.96,4,3,3,Champion
18922,1094,1,2571.29,4,3,3,Champion
17017,1094,1,2577.17,4,3,3,Champion
13706,1094,1,2582.68,4,3,3,Champion
18785,1094,1,2597.81,4,3,3,Champion
16914,1094,1,2609.95,4,3,3,Champion
16915,1094,1,2624.35,4,3,3,Champion
17141,1094,1,2626.54,4,3,3,Champion
17446,1094,1,2635.38,4,3,3,Champion
20648,1094,1,2715.35,4,3,3,Champion
15713,1094,2,41.54,4,3,1,Loyal
13149,1094,2,71.79,4,3,2,Loyal
17301,1094,2,82.85,4,3,2,Loyal
16611,1094,2,83.46,4,3,2,Loyal
17316,1094,2,107.68,4,3,2,Loyal
11980,1094,2,119.85,4,3,2,Loyal
12064,1094,2,135.27,4,3,2,Loyal
14126,1094,2,149.78,4,3,2,Loyal
15132,1094,2,167.89,4,3,2,Loyal
11222,1094,2,229.8,4,3,2,Loyal
25710,1094,2,1369.19,4,3,3,Champion
25919,1094,2,1379.13,4,3,3,Champion
25935,1094,2,1387.91,4,3,3,Champion
25712,1094,2,1394.57,4,3,3,Champion
26437,1094,2,2158.58,4,3,3,Champion
26150,1094,2,2201.67,4,3,3,Champion
11167,1094,2,3454.59,4,4,4,Champion
26120,1094,2,3685.44,4,4,4,Champion
15757,1094,2,4824.88,4,4,4,Champion
15793,1094,2,4827.84,4,4,4,Champion
15734,1094,2,4891.18,4,4,4,Champion
27569,1094,2,4933.25,4,4,4,Champion
13225,1094,2,4976.75,4,4,4,Champion
27542,1094,2,5008.93,4,4,4,Champion
26005,1094,2,5109.33,4,4,4,Champion
21957,1094,2,5435.83,4,4,4,Champion
27667,1094,2,6627.05,4,4,4,Champion
19217,1094,3,204.45,4,4,2,Champion
12679,1094,3,207.72,4,4,2,Champion
15157,1094,3,236.4,4,4,2,Champion
17949,1094,3,2879.9,4,4,3,Champion
19311,1094,3,5127.48,4,4,4,Champion
14673,1094,3,5655.11,4,4,4,Champion
16566,1094,3,6416.02,4,4,4,Champion
13618,1094,3,7473.28,4,4,4,Champion
17093,1094,3,7643.94,4,4,4,Champion
11833,1094,5,265.21,4,4,2,Champion
15550,1095,1,5.51,4,1,1,Potential
28104,1095,1,8.04,4,1,1,Potential
23681,1095,1,15.45,4,1,1,Potential
11559,1095,1,38.66,4,1,1,Potential
13684,1095,1,44.18,4,1,1,Potential
13441,1095,1,51.35,4,1,1,Potential
20519,1095,1,60.73,4,1,1,Potential
22011,1095,1,76.21,4,2,2,Loyal
23477,1095,1,77.32,4,2,2,Loyal
23877,1095,1,87.25,4,2,2,Loyal
16099,1095,1,99.42,4,2,2,Loyal
29100,1095,1,113.77,4,2,2,Loyal
29831,1095,1,397.33,4,2,2,Loyal
29346,1095,1,627.37,4,2,3,Loyal
28530,1095,1,650.8,4,2,3,Loyal
20749,1095,1,690.59,4,2,3,Loyal
29870,1095,1,757.0,4,2,3,Loyal
27180,1095,1,1402.07,4,3,3,Champion
18089,1095,1,1918.26,4,3,3,Champion
18118,1095,1,1934.83,4,3,3,Champion
18955,1095,1,1939.25,4,3,3,Champion
18868,1095,1,1944.77,4,3,3,Champion
18592,1095,1,2535.96,4,3,3,Champion
18840,1095,1,2535.96,4,3,3,Champion
18527,1095,1,2563.59,4,3,3,Champion
23605,1095,1,2591.18,4,3,3,Champion
18824,1095,1,2646.44,4,3,3,Champion
26205,1095,1,2708.69,4,3,3,Champion
29754,1095,1,3221.36,4,3,4,Champion
12157,1095,2,47.46,4,3,1,Loyal
30025,1095,2,66.08,4,3,2,Loyal
20084,1095,2,69.78,4,3,2,Loyal
11679,1095,2,161.29,4,3,2,Loyal
14787,1095,2,180.61,4,3,2,Loyal
27485,1095,2,1496.95,4,3,3,Champion
19329,1095,2,2717.27,4,3,3,Champion
19316,1095,2,2985.08,4,3,3,Champion
28740,1095,2,3527.06,4,4,4,Champion
16169,1095,2,4866.51,4,4,4,Champion
12863,1095,2,4948.58,4,4,4,Champion
